date,state,beds_icu,beds_icu_rep,beds_icu_total,beds_icu_covid,vent,vent_port,icu_covid,icu_pui,icu_noncovid,vent_covid,vent_pui,vent_noncovid,vent_used,vent_port_used
28/8/2021,Negeri Sembilan,34,76,110,88,68,63,35,3,12,28,3,19,31,24
28/8/2021,Pahang,45,47,92,61,54,48,42,0,23,23,0,17,44,10
28/8/2021,Perak,69,49,118,90,103,84,99,0,12,65,0,14,130,16
28/8/2021,Perlis,13,6,19,11,19,10,9,0,2,4,0,6,18,0
28/8/2021,Pulau Pinang,48,70,118,69,72,74,66,0,41,50,0,35,98,21
28/8/2021,Sabah,78,85,163,145,96,84,168,0,42,61,0,13,110,10
28/8/2021,Sarawak,53,145,198,120,137,96,76,2,69,21,0,53,64,34
28/8/2021,Selangor,213,223,436,350,443,196,330,39,43,182,1,21,292,36
28/8/2021,Terengganu,29,36,65,39,58,31,27,2,25,25,4,23,41,12
28/8/2021,W.P. Kuala Lumpur,140,126,266,228,218,87,194,0,18,150,0,10,167,0
28/8/2021,W.P. Labuan,5,18,23,18,11,12,0,0,2,0,0,1,1,0
28/8/2021,W.P. Putrajaya,14,12,26,20,28,6,15,0,5,10,0,4,14,0
29/8/2021,Johor,85,75,160,108,174,118,109,0,34,90,0,31,140,35
29/8/2021,Kedah,88,59,147,104,103,79,124,0,40,62,0,39,139,12
29/8/2021,Kelantan,97,51,148,64,122,43,72,0,53,34,0,25,110,4
29/8/2021,Melaka,31,109,140,96,67,11,73,0,31,22,0,21,61,0
29/8/2021,Negeri Sembilan,34,76,110,88,68,63,37,4,13,25,3,19,31,18
29/8/2021,Pahang,45,47,92,61,54,48,42,0,23,22,0,13,36,11
29/8/2021,Perak,69,49,118,90,103,84,101,0,18,67,0,13,122,12
29/8/2021,Perlis,13,6,19,11,19,10,9,0,6,4,0,7,17,0
29/8/2021,Pulau Pinang,48,70,118,69,72,74,69,0,39,56,0,37,79,43
29/8/2021,Sabah,78,85,163,145,96,84,167,2,13,58,2,15,78,16
29/8/2021,Sarawak,53,145,198,120,137,96,65,1,72,16,0,52,67,23
29/8/2021,Selangor,213,223,436,350,443,196,324,42,45,164,41,21,257,32
29/8/2021,Terengganu,29,36,65,39,58,31,30,3,19,24,3,14,35,10
29/8/2021,W.P. Kuala Lumpur,140,126,266,228,218,87,182,1,18,145,1,10,179,0
29/8/2021,W.P. Labuan,5,18,23,18,11,12,0,0,3,0,0,1,1,0
29/8/2021,W.P. Putrajaya,14,12,26,20,28,6,15,2,8,10,2,6,16,0
30/8/2021,Johor,85,75,160,108,174,118,103,0,35,83,0,30,132,47
30/8/2021,Kedah,88,59,147,104,103,79,125,0,54,59,0,39,131,14
30/8/2021,Kelantan,115,64,179,77,122,43,78,0,47,51,0,26,116,4
30/8/2021,Melaka,32,114,146,92,78,10,84,0,39,22,0,37,58,0
30/8/2021,Negeri Sembilan,34,76,110,88,68,63,32,3,23,20,2,20,46,10
30/8/2021,Pahang,45,47,92,61,54,48,42,0,20,25,0,17,41,7
30/8/2021,Perak,69,49,118,90,104,84,96,1,11,68,1,9,127,10
30/8/2021,Perlis,13,6,19,11,19,10,10,0,4,6,0,3,19,0
30/8/2021,Pulau Pinang,48,70,118,69,72,74,68,0,37,54,0,33,98,26
30/8/2021,Sabah,78,85,163,145,96,84,168,1,17,65,2,12,98,7
30/8/2021,Sarawak,53,145,198,120,137,96,61,0,67,20,0,57,74,20
30/8/2021,Selangor,213,223,436,350,443,196,317,40,42,169,5,46,264,27
30/8/2021,Terengganu,29,36,65,39,58,31,31,0,17,27,0,15,42,10
30/8/2021,W.P. Kuala Lumpur,140,126,266,228,218,87,171,0,20,125,1,10,162,0
30/8/2021,W.P. Labuan,5,18,23,18,11,12,0,0,3,0,0,1,1,0
30/8/2021,W.P. Putrajaya,14,12,26,20,28,6,16,2,6,12,2,4,18,0
31/8/2021,Johor,85,75,160,108,174,118,103,0,33,84,0,31,134,42
31/8/2021,Kedah,88,59,147,104,103,79,117,0,64,51,0,49,144,0
31/8/2021,Kelantan,115,64,179,77,122,43,73,0,50,35,0,19,123,0
31/8/2021,Melaka,32,114,146,92,78,10,75,0,58,25,0,57,63,0
31/8/2021,Negeri Sembilan,34,76,110,88,68,63,33,5,25,25,5,23,31,17
31/8/2021,Pahang,45,47,92,61,54,48,40,3,29,25,0,20,46,13
31/8/2021,Perak,69,49,118,90,104,84,108,0,14,68,0,13,119,14
31/8/2021,Perlis,13,6,19,11,19,10,10,0,4,5,0,4,14,0
31/8/2021,Pulau Pinang,48,70,118,69,72,74,66,0,39,53,0,35,73,42
31/8/2021,Sabah,78,85,163,147,96,84,172,0,9,67,0,11,100,8
31/8/2021,Sarawak,53,145,198,120,137,96,58,2,73,23,0,66,79,27
31/8/2021,Selangor,213,223,436,350,443,196,351,39,36,168,1,31,259,31
31/8/2021,Terengganu,29,36,65,39,58,31,29,0,16,22,0,13,35,5
31/8/2021,W.P. Kuala Lumpur,140,126,266,228,218,87,173,1,17,116,1,10,159,0
31/8/2021,W.P. Labuan,5,18,23,18,11,12,0,0,2,0,0,1,1,0
31/8/2021,W.P. Putrajaya,14,12,26,20,28,6,15,2,8,12,2,7,19,0
1/9/2021,Johor,85,75,160,108,174,118,103,0,37,80,0,34,161,36
1/9/2021,Kedah,88,59,147,104,103,79,126,0,49,54,0,41,138,0
1/9/2021,Kelantan,115,64,179,77,122,43,77,0,45,53,0,23,120,3
1/9/2021,Melaka,28,106,134,86,64,8,72,0,37,22,0,35,58,0
1/9/2021,Negeri Sembilan,34,76,110,88,68,63,37,1,20,23,1,16,29,25
1/9/2021,Pahang,45,47,92,61,54,48,41,7,24,20,0,23,41,15
1/9/2021,Perak,69,49,118,90,104,84,95,0,14,70,0,11,125,16
1/9/2021,Perlis,13,6,19,11,19,10,11,0,5,8,2,5,16,6
1/9/2021,Pulau Pinang,48,70,118,69,72,74,66,0,39,55,0,36,96,25
1/9/2021,Sabah,78,85,163,145,96,84,182,0,13,68,4,10,105,7
1/9/2021,Sarawak,53,145,198,120,137,96,68,1,67,25,0,56,78,34
1/9/2021,Selangor,213,223,436,350,443,196,305,41,37,194,1,37,259,32
1/9/2021,Terengganu,29,36,65,39,58,31,27,0,17,22,0,12,31,14
1/9/2021,W.P. Kuala Lumpur,146,114,260,216,218,87,166,0,25,117,1,10,160,0
1/9/2021,W.P. Labuan,5,18,23,18,11,12,0,0,4,0,0,1,1,0
1/9/2021,W.P. Putrajaya,14,12,26,20,28,6,14,1,9,10,1,6,16,0
2/9/2021,Johor,85,75,160,108,174,118,106,0,38,91,0,31,146,31
2/9/2021,Kedah,88,59,147,104,103,79,133,0,42,56,0,38,143,0
2/9/2021,Kelantan,115,64,179,77,122,43,76,0,49,36,0,16,116,3
2/9/2021,Melaka,30,110,140,90,78,10,78,0,28,23,0,25,48,0
2/9/2021,Negeri Sembilan,34,76,110,88,68,63,35,1,21,27,1,18,35,23
2/9/2021,Pahang,45,47,92,61,54,48,43,6,24,21,0,23,44,8
2/9/2021,Perak,69,49,118,90,104,84,95,0,14,71,0,12,129,20
2/9/2021,Perlis,13,6,19,11,19,10,11,0,4,7,0,6,15,0
2/9/2021,Pulau Pinang,48,71,119,69,72,74,70,0,38,54,0,34,97,29
2/9/2021,Sabah,78,85,163,145,96,84,159,0,11,72,6,9,105,15
2/9/2021,Sarawak,53,145,198,120,137,96,71,4,65,25,1,55,86,24
2/9/2021,Selangor,213,210,423,337,443,196,296,39,50,153,0,36,233,28
2/9/2021,Terengganu,29,31,60,39,58,31,27,0,16,22,0,10,31,10
2/9/2021,W.P. Kuala Lumpur,146,114,260,216,218,87,151,0,30,100,0,0,146,0
2/9/2021,W.P. Labuan,5,18,23,18,11,12,0,0,3,0,0,2,2,0
2/9/2021,W.P. Putrajaya,14,12,26,20,28,6,13,3,11,11,3,7,18,0
3/9/2021,Johor,85,75,160,108,174,118,101,0,39,85,0,34,136,32
3/9/2021,Kedah,88,59,147,104,103,79,123,0,45,57,0,34,142,0
3/9/2021,Kelantan,115,64,179,77,122,43,76,0,43,31,0,21,119,2
3/9/2021,Melaka,30,110,140,90,78,10,86,0,36,24,0,21,62,0
3/9/2021,Negeri Sembilan,34,76,110,88,68,63,35,2,21,25,1,18,34,14
3/9/2021,Pahang,45,40,85,66,54,48,44,8,26,28,2,22,40,8
3/9/2021,Perak,69,49,118,90,104,84,98,0,16,74,0,13,125,24
3/9/2021,Perlis,13,6,19,11,19,10,11,0,5,8,0,3,20,0
3/9/2021,Pulau Pinang,44,71,115,77,73,81,72,0,40,55,0,34,76,46
3/9/2021,Sabah,60,118,178,143,96,84,156,0,31,69,0,6,79,21
3/9/2021,Sarawak,53,145,198,120,137,96,73,5,69,24,1,48,85,19
3/9/2021,Selangor,213,208,421,335,443,196,288,36,37,155,1,33,227,26
3/9/2021,Terengganu,29,31,60,39,58,31,24,3,20,17,3,17,35,6
3/9/2021,W.P. Kuala Lumpur,142,114,256,210,218,87,139,0,32,95,0,12,142,0
3/9/2021,W.P. Labuan,5,18,23,18,11,12,0,0,3,0,0,2,2,0
3/9/2021,W.P. Putrajaya,14,12,26,20,28,6,10,0,9,9,0,6,15,0
4/9/2021,Johor,85,75,160,108,174,118,104,0,39,87,2,32,130,27
4/9/2021,Kedah,88,59,147,104,103,79,128,0,45,64,0,41,129,21
4/9/2021,Kelantan,115,64,179,77,122,43,79,0,42,31,0,19,115,2
4/9/2021,Melaka,30,110,140,90,78,10,78,0,21,23,0,21,62,0
4/9/2021,Negeri Sembilan,34,76,110,88,68,63,35,2,24,25,0,20,23,13
4/9/2021,Pahang,45,40,85,66,54,48,52,1,31,27,0,21,47,5
4/9/2021,Perak,69,49,118,90,104,84,96,0,15,71,0,12,129,23
4/9/2021,Perlis,13,6,19,11,19,10,9,0,3,7,0,3,17,0
4/9/2021,Pulau Pinang,44,71,115,77,73,81,72,0,40,52,0,38,78,44
4/9/2021,Sabah,60,118,178,143,96,84,125,2,20,73,0,7,79,17
4/9/2021,Sarawak,53,145,198,120,137,96,83,6,65,28,0,52,86,22
4/9/2021,Selangor,213,208,421,335,443,196,288,35,41,158,0,106,239,35
4/9/2021,Terengganu,29,31,60,39,58,31,24,3,25,16,0,20,29,9
4/9/2021,W.P. Kuala Lumpur,142,104,246,200,218,87,140,0,26,96,0,18,139,0
4/9/2021,W.P. Labuan,5,18,23,18,11,12,0,0,3,0,0,2,2,0
4/9/2021,W.P. Putrajaya,14,12,26,20,28,6,8,0,12,6,0,9,16,0
5/9/2021,Johor,85,73,158,110,181,118,106,0,35,85,0,34,135,31
5/9/2021,Kedah,88,59,147,104,103,79,134,0,49,54,0,46,168,0
5/9/2021,Kelantan,115,64,179,77,122,43,76,0,55,33,0,22,125,2
5/9/2021,Melaka,30,110,140,90,78,10,74,0,24,22,0,20,61,0
5/9/2021,Negeri Sembilan,34,76,110,88,68,63,32,1,26,24,0,20,44,1
5/9/2021,Pahang,45,40,85,66,54,48,54,1,28,35,0,25,53,7
5/9/2021,Perak,69,49,118,90,104,84,100,1,15,71,0,12,129,14
5/9/2021,Perlis,13,6,19,11,19,10,10,0,2,8,0,7,17,0
5/9/2021,Pulau Pinang,40,73,113,73,73,86,71,0,38,34,0,35,74,42
5/9/2021,Sabah,60,118,178,143,96,84,129,2,11,74,1,6,76,17
5/9/2021,Sarawak,53,145,198,120,137,96,79,7,59,27,0,44,78,18
5/9/2021,Selangor,209,204,413,317,443,196,284,33,40,159,0,35,233,32
5/9/2021,Terengganu,29,31,60,39,58,31,26,0,17,16,0,11,42,10
5/9/2021,W.P. Kuala Lumpur,129,104,233,187,218,87,121,0,37,86,0,13,136,0
5/9/2021,W.P. Labuan,5,18,23,18,11,12,0,0,2,0,0,2,2,0
5/9/2021,W.P. Putrajaya,14,12,26,20,28,6,8,0,11,6,0,9,15,0
6/9/2021,Johor,85,73,158,110,181,118,104,1,39,86,1,34,149,32
6/9/2021,Kedah,88,59,147,104,103,79,134,0,50,51,0,48,158,0
6/9/2021,Kelantan,113,72,185,85,133,40,80,0,50,36,0,15,114,0
6/9/2021,Melaka,30,110,140,90,78,10,70,1,27,17,1,11,45,0
6/9/2021,Negeri Sembilan,34,76,110,88,68,63,28,1,25,20,1,18,31,16
6/9/2021,Pahang,45,40,85,66,54,48,51,1,28,31,0,22,52,6
6/9/2021,Perak,69,49,118,90,104,84,97,0,14,73,0,9,124,15
6/9/2021,Perlis,13,6,19,11,19,10,10,0,3,8,0,6,17,0
6/9/2021,Pulau Pinang,40,73,113,73,73,86,72,0,40,53,0,36,71,56
6/9/2021,Sabah,60,118,178,143,96,84,124,2,18,68,0,12,76,17
6/9/2021,Sarawak,59,143,202,120,137,96,94,4,61,29,0,42,80,24
6/9/2021,Selangor,187,204,391,317,443,196,273,35,36,157,1,39,233,27
6/9/2021,Terengganu,29,31,60,39,58,31,27,0,17,19,0,14,42,8
6/9/2021,W.P. Kuala Lumpur,129,104,233,187,218,87,122,19,19,89,0,24,149,0
6/9/2021,W.P. Labuan,5,18,23,18,11,12,0,0,2,0,0,1,1,0
6/9/2021,W.P. Putrajaya,14,12,26,20,28,6,5,0,10,4,0,8,12,0
7/9/2021,Johor,85,73,158,110,181,118,100,0,66,81,1,35,139,36
7/9/2021,Kedah,88,59,147,104,103,79,127,0,38,50,0,53,164,0
7/9/2021,Kelantan,113,72,185,85,133,40,80,1,44,41,1,9,116,2
7/9/2021,Melaka,30,110,140,90,78,10,70,0,58,19,0,54,48,0
7/9/2021,Negeri Sembilan,34,76,110,88,68,63,28,1,28,18,0,21,52,0
7/9/2021,Pahang,45,40,85,66,54,48,51,1,30,34,0,22,55,10
7/9/2021,Perak,66,68,134,114,104,84,107,0,10,71,0,9,124,18
7/9/2021,Perlis,13,6,19,11,19,10,10,0,3,7,0,7,19,0
7/9/2021,Pulau Pinang,40,73,113,73,73,86,68,0,42,54,0,39,76,50
7/9/2021,Sabah,60,118,178,143,96,84,126,0,19,69,0,8,76,29
7/9/2021,Sarawak,59,143,202,120,137,96,90,4,60,24,0,42,70,22
7/9/2021,Selangor,187,204,391,317,443,196,263,32,43,151,0,39,220,31
7/9/2021,Terengganu,29,31,60,39,58,31,28,0,20,22,0,19,47,13
7/9/2021,W.P. Kuala Lumpur,129,91,220,174,218,87,118,1,33,82,1,23,140,0
7/9/2021,W.P. Labuan,5,18,23,18,11,12,0,0,2,0,0,1,1,0
7/9/2021,W.P. Putrajaya,14,12,26,20,28,6,12,0,10,5,0,10,15,0
8/9/2021,Johor,85,73,158,110,181,118,102,0,39,79,0,36,162,36
8/9/2021,Kedah,88,59,147,104,103,79,130,0,55,48,0,52,166,0
8/9/2021,Kelantan,113,72,185,85,141,42,80,1,44,49,1,10,106,4
8/9/2021,Melaka,30,110,140,90,108,2,72,0,29,24,0,25,49,0
8/9/2021,Negeri Sembilan,34,76,110,88,68,63,29,0,28,20,0,25,50,9
8/9/2021,Pahang,45,45,90,66,54,48,52,4,29,32,0,21,51,11
8/9/2021,Perak,66,68,134,114,104,84,106,0,12,70,0,12,123,14
8/9/2021,Perlis,13,6,19,11,19,10,8,0,5,8,0,12,20,0
8/9/2021,Pulau Pinang,40,73,113,73,73,86,70,0,41,55,0,40,79,60
8/9/2021,Sabah,60,121,181,146,96,82,124,1,19,75,3,5,80,32
8/9/2021,Sarawak,59,143,202,120,137,96,90,1,57,23,0,41,77,12
8/9/2021,Selangor,187,204,391,317,443,196,241,31,44,150,0,30,224,12
8/9/2021,Terengganu,29,32,61,50,58,31,26,0,16,23,0,14,41,12
8/9/2021,W.P. Kuala Lumpur,129,91,220,174,218,87,114,0,38,78,0,20,133,0
8/9/2021,W.P. Labuan,5,18,23,18,11,12,0,0,2,0,0,2,2,0
8/9/2021,W.P. Putrajaya,14,12,26,20,28,6,9,0,11,6,0,7,13,0
9/9/2021,Johor,85,73,158,110,181,118,102,0,36,83,0,35,138,34
9/9/2021,Kedah,88,59,147,104,103,79,128,0,36,50,0,49,166,0
9/9/2021,Kelantan,113,72,185,85,141,42,83,0,43,32,0,9,107,4
9/9/2021,Melaka,30,110,140,90,108,2,72,0,33,23,0,27,50,0
9/9/2021,Negeri Sembilan,34,76,110,88,68,63,31,2,30,26,2,21,31,13
9/9/2021,Pahang,45,45,90,66,54,48,55,6,28,36,0,24,58,8
9/9/2021,Perak,66,68,134,114,104,84,108,0,18,70,0,16,128,21
9/9/2021,Perlis,13,6,19,11,19,10,8,0,6,7,0,11,22,0
9/9/2021,Pulau Pinang,40,73,113,73,73,86,69,0,42,54,0,40,77,53
9/9/2021,Sabah,60,125,185,150,96,82,128,1,16,74,0,10,76,31
9/9/2021,Sarawak,59,143,202,120,137,96,87,1,49,22,0,35,61,16
9/9/2021,Selangor,187,204,391,317,443,196,252,32,39,151,0,32,208,23
9/9/2021,Terengganu,29,32,61,50,58,31,27,0,20,24,0,16,46,22
9/9/2021,W.P. Kuala Lumpur,129,91,220,174,218,87,113,0,33,75,0,14,123,0
9/9/2021,W.P. Labuan,5,18,23,18,11,12,0,0,2,0,0,2,2,0
9/9/2021,W.P. Putrajaya,14,12,26,20,28,6,8,0,2,5,0,7,13,0
10/9/2021,Johor,85,83,168,120,181,118,117,0,37,96,0,27,152,23
10/9/2021,Kedah,88,59,147,104,103,79,131,0,38,51,0,51,171,0
10/9/2021,Kelantan,113,72,185,85,141,42,71,0,56,39,0,10,120,7
10/9/2021,Melaka,30,110,140,90,108,2,69,0,58,22,0,26,50,0
10/9/2021,Negeri Sembilan,34,76,110,88,68,63,41,1,30,38,1,23,34,13
10/9/2021,Pahang,45,45,90,66,54,48,56,5,23,40,0,19,55,11
10/9/2021,Perak,66,68,134,114,104,84,106,0,12,70,0,12,148,19
10/9/2021,Perlis,13,6,19,11,19,10,6,0,4,5,0,7,18,0
10/9/2021,Pulau Pinang,40,73,113,73,73,86,70,0,42,49,0,40,70,51
10/9/2021,Sabah,60,125,185,150,96,82,125,1,14,76,0,12,89,25
10/9/2021,Sarawak,59,143,202,120,137,96,89,2,64,35,9,39,66,14
10/9/2021,Selangor,187,199,386,312,443,196,250,35,49,151,1,35,212,21
10/9/2021,Terengganu,29,32,61,50,58,31,25,0,18,23,0,16,41,24
10/9/2021,W.P. Kuala Lumpur,129,91,220,174,218,87,115,0,62,77,0,27,141,0
10/9/2021,W.P. Labuan,5,18,23,18,11,12,0,0,4,0,0,4,4,0
10/9/2021,W.P. Putrajaya,14,12,26,20,28,6,9,0,14,5,0,7,13,0
11/9/2021,Johor,85,83,168,120,181,118,113,0,38,91,0,30,147,24
11/9/2021,Kedah,88,59,147,104,103,79,123,0,42,46,0,54,160,0
11/9/2021,Kelantan,113,72,185,85,141,42,74,0,49,46,0,12,130,12
11/9/2021,Melaka,30,110,140,90,108,2,65,0,56,30,0,26,55,0
11/9/2021,Negeri Sembilan,34,76,110,88,68,63,22,2,29,19,2,22,25,14
11/9/2021,Pahang,45,45,90,66,54,48,53,5,26,38,0,20,56,10
11/9/2021,Perak,66,68,134,114,104,84,105,0,23,70,0,19,152,14
11/9/2021,Perlis,13,6,19,11,19,10,5,0,4,3,0,9,19,0
11/9/2021,Pulau Pinang,40,73,113,73,73,86,73,0,42,49,0,41,77,49
11/9/2021,Sabah,60,125,185,150,96,82,124,1,14,68,3,8,74,33
11/9/2021,Sarawak,59,143,202,120,137,96,85,2,60,20,0,44,65,20
11/9/2021,Selangor,187,199,386,312,443,196,246,32,51,147,2,37,206,17
11/9/2021,Terengganu,29,32,61,39,58,31,27,0,15,24,0,15,38,21
11/9/2021,W.P. Kuala Lumpur,129,91,220,174,218,87,110,0,37,71,0,29,134,0
11/9/2021,W.P. Labuan,5,18,23,18,11,12,0,0,5,0,0,4,4,0
11/9/2021,W.P. Putrajaya,14,6,20,14,28,6,8,0,14,4,0,8,13,0
12/9/2021,Johor,85,83,168,120,181,118,112,0,41,89,0,37,154,38
12/9/2021,Kedah,88,59,147,104,103,79,125,0,59,41,0,53,140,15
12/9/2021,Kelantan,113,72,185,85,141,42,143,0,49,62,0,15,110,22
12/9/2021,Melaka,30,110,140,90,108,2,60,0,55,26,0,27,50,0
12/9/2021,Negeri Sembilan,34,76,110,88,68,63,21,1,28,16,1,24,43,14
12/9/2021,Pahang,45,45,90,66,54,48,54,2,25,37,0,20,55,11
12/9/2021,Perak,66,68,134,114,104,84,106,0,19,76,0,15,140,17
12/9/2021,Perlis,13,6,19,11,19,10,6,0,4,2,0,11,17,0
12/9/2021,Pulau Pinang,40,73,113,73,73,86,75,0,40,45,0,38,65,53
12/9/2021,Sabah,60,125,185,150,96,82,128,0,15,69,1,12,86,27
12/9/2021,Sarawak,59,143,202,120,137,96,89,2,48,19,1,32,62,28
12/9/2021,Selangor,187,184,371,297,443,196,253,31,43,146,2,37,215,22
12/9/2021,Terengganu,29,31,60,39,58,31,25,0,21,18,0,16,42,18
12/9/2021,W.P. Kuala Lumpur,129,91,220,169,218,87,101,0,43,69,0,26,127,0
12/9/2021,W.P. Labuan,5,18,23,18,11,12,0,0,5,0,0,5,5,0
12/9/2021,W.P. Putrajaya,14,6,20,14,28,6,5,0,14,4,0,8,12,0
13/9/2021,Johor,85,83,168,120,181,118,101,0,40,81,0,38,136,38
13/9/2021,Kedah,88,59,147,104,103,79,123,0,58,43,0,57,160,0
13/9/2021,Kelantan,114,68,182,89,141,42,144,0,44,62,0,14,104,14
13/9/2021,Melaka,30,110,140,90,108,2,60,0,56,25,0,30,55,0
13/9/2021,Negeri Sembilan,34,76,110,88,68,63,20,1,30,10,1,26,37,17
13/9/2021,Pahang,45,45,90,66,54,48,58,2,24,37,0,16,56,10
13/9/2021,Perak,66,68,134,114,104,84,101,0,18,68,0,16,139,20
13/9/2021,Perlis,13,6,19,11,19,10,8,0,3,2,0,8,19,0
13/9/2021,Pulau Pinang,40,78,118,78,73,88,71,0,41,45,0,37,87,30
13/9/2021,Sabah,60,123,183,148,96,82,124,0,16,63,0,11,74,24
13/9/2021,Sarawak,59,143,202,120,137,96,88,2,56,35,0,41,72,21
13/9/2021,Selangor,187,184,371,297,443,196,254,34,47,141,2,34,201,18
13/9/2021,Terengganu,29,31,60,39,58,31,27,0,20,17,0,12,44,20
13/9/2021,W.P. Kuala Lumpur,125,78,203,139,218,87,78,0,68,51,0,20,124,0
13/9/2021,W.P. Labuan,5,18,23,18,11,12,0,0,4,0,0,4,4,0
13/9/2021,W.P. Putrajaya,14,6,20,14,28,6,5,0,14,4,0,5,9,0
14/9/2021,Johor,85,83,168,120,181,118,113,0,40,84,0,37,146,33
14/9/2021,Kedah,88,59,147,104,103,79,116,0,55,40,0,49,156,0
14/9/2021,Kelantan,114,68,182,89,141,42,85,0,55,54,0,8,104,21
14/9/2021,Melaka,30,110,140,90,108,8,64,0,23,20,0,20,37,0
14/9/2021,Negeri Sembilan,34,76,110,88,68,63,21,1,28,12,1,25,39,19
14/9/2021,Pahang,45,45,90,77,54,48,52,0,27,40,0,16,55,10
14/9/2021,Perak,66,68,134,114,104,84,102,0,20,70,0,16,136,21
14/9/2021,Perlis,13,6,19,11,19,10,5,0,3,1,0,2,10,7
14/9/2021,Pulau Pinang,40,78,118,78,73,88,71,0,40,48,0,37,87,33
14/9/2021,Sabah,60,123,183,148,96,82,122,0,19,62,0,12,72,24
14/9/2021,Sarawak,59,143,202,120,137,96,91,4,57,22,1,44,71,20
14/9/2021,Selangor,187,184,371,297,443,196,238,39,49,144,4,34,212,15
14/9/2021,Terengganu,29,47,76,39,58,31,31,6,22,26,6,18,49,14
14/9/2021,W.P. Kuala Lumpur,109,64,173,113,218,87,76,0,65,53,0,30,119,0
14/9/2021,W.P. Labuan,5,18,23,18,11,12,0,0,5,0,0,5,5,0
14/9/2021,W.P. Putrajaya,14,6,20,14,28,6,5,0,11,4,0,6,11,0
15/9/2021,Johor,79,90,169,149,181,134,110,0,44,82,0,41,146,37
15/9/2021,Kedah,88,59,147,104,103,79,109,0,40,40,0,52,154,0
15/9/2021,Kelantan,114,68,182,89,141,42,84,0,51,53,0,12,115,15
15/9/2021,Melaka,30,110,140,90,108,8,55,0,17,20,0,10,28,0
15/9/2021,Negeri Sembilan,34,76,110,88,68,63,21,3,34,13,2,28,37,20
15/9/2021,Pahang,45,45,90,77,54,48,50,0,31,38,0,29,63,11
15/9/2021,Perak,66,68,134,114,104,84,101,0,19,67,0,16,128,19
15/9/2021,Perlis,13,6,19,11,19,10,4,0,3,1,1,2,3,9
15/9/2021,Pulau Pinang,40,78,118,78,73,88,72,0,42,48,0,39,88,35
15/9/2021,Sabah,60,179,239,204,96,82,160,0,22,64,0,10,69,20
15/9/2021,Sarawak,59,143,202,120,137,96,100,3,57,28,1,40,72,20
15/9/2021,Selangor,187,184,371,297,443,196,225,36,50,80,4,35,206,17
15/9/2021,Terengganu,29,47,76,39,58,31,35,0,21,24,0,21,52,19
15/9/2021,W.P. Kuala Lumpur,109,64,173,108,218,87,106,0,35,67,0,22,127,0
15/9/2021,W.P. Labuan,5,18,23,18,11,12,0,0,4,0,0,3,3,0
15/9/2021,W.P. Putrajaya,14,6,20,14,28,6,6,0,12,5,0,5,11,0
16/9/2021,Johor,79,90,169,160,181,134,102,0,42,86,0,35,144,26
16/9/2021,Kedah,88,59,147,104,103,79,96,1,40,53,0,40,136,14
16/9/2021,Kelantan,114,68,182,89,141,42,73,0,54,44,1,15,105,16
16/9/2021,Melaka,30,98,128,90,108,8,68,0,29,28,0,23,58,0
16/9/2021,Negeri Sembilan,34,76,110,88,68,63,18,2,32,12,2,29,36,19
16/9/2021,Pahang,45,45,90,77,54,48,49,0,27,35,0,18,52,9
16/9/2021,Perak,66,68,134,114,104,84,100,0,23,70,0,18,128,22
16/9/2021,Perlis,13,6,19,11,19,10,6,0,9,1,0,10,16,0
16/9/2021,Pulau Pinang,40,78,118,78,73,88,73,0,41,50,0,35,63,60
16/9/2021,Sabah,60,179,239,204,96,82,148,0,15,60,0,7,64,20
16/9/2021,Sarawak,59,143,202,120,137,96,96,5,59,35,2,43,81,7
16/9/2021,Selangor,187,184,371,297,443,196,211,38,56,129,4,37,197,9
16/9/2021,Terengganu,29,47,76,39,58,31,31,1,17,18,1,15,48,15
16/9/2021,W.P. Kuala Lumpur,109,64,173,108,218,87,105,4,39,70,4,19,137,0
16/9/2021,W.P. Labuan,5,18,23,18,11,12,1,0,4,0,0,3,3,0
16/9/2021,W.P. Putrajaya,14,6,20,14,28,6,5,0,12,4,0,6,10,0
17/9/2021,Johor,79,90,169,160,181,134,102,1,41,91,1,31,146,26
17/9/2021,Kedah,88,59,147,104,103,79,85,0,41,44,0,41,99,48
17/9/2021,Kelantan,114,68,182,89,141,42,74,0,53,46,0,15,108,15
17/9/2021,Melaka,30,98,128,90,108,8,70,0,31,22,0,24,50,0
17/9/2021,Negeri Sembilan,34,76,110,88,68,63,19,2,30,18,2,27,18,41
17/9/2021,Pahang,45,45,90,77,54,48,50,0,29,37,0,18,55,6
17/9/2021,Perak,66,68,134,114,104,84,99,0,21,66,0,19,134,23
17/9/2021,Perlis,13,6,19,11,19,10,6,0,1,2,0,1,3,6
17/9/2021,Pulau Pinang,40,78,118,78,73,88,71,0,44,50,0,34,91,26
17/9/2021,Sabah,60,179,239,204,96,82,141,1,15,60,1,10,60,22
17/9/2021,Sarawak,59,143,202,120,137,96,103,3,53,37,1,38,86,10
17/9/2021,Selangor,187,184,371,297,443,196,202,37,53,130,1,38,187,16
17/9/2021,Terengganu,29,47,76,39,58,31,31,0,15,27,0,15,49,8
17/9/2021,W.P. Kuala Lumpur,109,64,173,108,218,88,100,0,40,68,0,18,129,0
17/9/2021,W.P. Labuan,5,18,23,18,11,12,1,0,4,0,0,3,3,0
17/9/2021,W.P. Putrajaya,14,6,20,14,28,6,6,0,13,4,0,8,12,0
