date,state,beds,beds_covid,beds_noncrit,admitted_pui,admitted_covid,admitted_total,discharged_pui,discharged_covid,discharged_total,hosp_covid,hosp_pui,hosp_noncovid
15/8/2021,Sarawak,4055,1034,3849,73,327,400,74,245,319,315,117,2020
15/8/2021,Selangor,6302,4713,5895,61,514,575,43,349,392,3979,260,1346
15/8/2021,Terengganu,1557,663,1492,10,40,50,13,34,47,293,35,914
15/8/2021,W.P. Kuala Lumpur,4780,2066,4529,12,154,166,2,105,107,1597,82,1266
15/8/2021,W.P. Labuan,122,106,99,0,0,0,1,1,2,8,0,67
15/8/2021,W.P. Putrajaya,609,170,575,15,12,27,10,15,25,109,24,159
16/8/2021,Johor,5160,2189,5000,138,253,391,47,229,276,2075,266,2439
16/8/2021,Kedah,2664,1101,2524,10,147,157,3,94,97,1177,20,1208
16/8/2021,Kelantan,2824,812,2676,10,127,137,16,113,129,736,52,1262
16/8/2021,Melaka,1315,580,1179,16,74,90,8,62,70,623,81,528
16/8/2021,Negeri Sembilan,1749,1084,1652,23,76,99,13,34,47,528,42,665
16/8/2021,Pahang,2135,835,2043,14,91,105,12,52,64,533,40,890
16/8/2021,Perak,3277,1059,3165,9,130,139,2,78,80,849,33,1557
16/8/2021,Perlis,487,129,468,16,8,24,1,1,2,83,40,273
16/8/2021,Pulau Pinang,1985,644,1867,20,115,135,3,116,119,836,22,860
16/8/2021,Sabah,3551,1415,3358,55,99,154,34,59,93,1021,191,1403
16/8/2021,Sarawak,4055,1034,3849,47,193,240,35,177,212,326,116,2029
16/8/2021,Selangor,6302,4713,5895,77,449,526,171,304,475,3924,249,1377
16/8/2021,Terengganu,1557,663,1492,12,38,50,15,43,58,269,28,950
16/8/2021,W.P. Kuala Lumpur,4780,2066,4529,5,182,187,2,123,125,1656,117,1093
16/8/2021,W.P. Labuan,122,106,99,0,0,0,0,0,0,8,0,67
16/8/2021,W.P. Putrajaya,609,168,575,15,14,29,11,19,30,109,31,186
17/8/2021,Johor,5160,2189,5000,127,320,447,91,238,329,2081,287,2315
17/8/2021,Kedah,2664,1101,2524,6,167,173,2,92,94,1183,22,650
17/8/2021,Kelantan,2824,812,2676,14,136,150,14,127,141,742,49,1254
17/8/2021,Melaka,1315,688,1179,19,70,89,15,54,69,625,45,687
17/8/2021,Negeri Sembilan,1749,1084,1652,14,73,87,12,116,128,411,34,251
17/8/2021,Pahang,2135,835,2043,15,61,76,11,43,54,550,49,886
17/8/2021,Perak,3277,1079,3165,7,146,153,6,101,107,809,21,1565
17/8/2021,Perlis,487,129,468,11,7,18,0,10,10,80,46,271
17/8/2021,Pulau Pinang,1985,644,1867,14,125,139,3,101,104,840,23,901
17/8/2021,Sabah,3551,1415,3358,45,194,239,46,86,132,1060,186,1456
17/8/2021,Sarawak,4055,1034,3849,80,285,365,55,281,336,323,116,1981
17/8/2021,Selangor,6302,4713,5894,74,517,591,44,428,472,3648,280,1454
17/8/2021,Terengganu,1557,477,1492,8,46,54,11,40,51,275,26,974
17/8/2021,W.P. Kuala Lumpur,4780,2066,4529,1,170,171,2,128,130,1604,104,1335
17/8/2021,W.P. Labuan,122,106,99,0,0,0,0,1,1,7,0,75
17/8/2021,W.P. Putrajaya,609,168,575,14,12,26,13,22,35,100,36,183
18/8/2021,Johor,5160,2189,5000,113,381,494,93,244,337,2076,258,2349
18/8/2021,Kedah,2664,1101,2524,12,183,195,2,102,104,1186,16,1119
18/8/2021,Kelantan,2824,812,2676,19,159,178,13,121,134,787,56,1316
18/8/2021,Melaka,1315,688,1179,10,62,72,11,62,73,623,36,576
18/8/2021,Negeri Sembilan,1749,1084,1649,29,73,102,13,96,109,472,23,664
18/8/2021,Pahang,2135,835,2043,13,56,69,19,68,87,509,33,874
18/8/2021,Perak,3277,1079,3165,10,125,135,2,98,100,811,25,1590
18/8/2021,Perlis,487,129,468,19,11,30,0,4,4,84,59,267
18/8/2021,Pulau Pinang,1985,644,1867,1,121,122,0,95,95,848,18,959
18/8/2021,Sabah,3662,1455,3509,56,153,209,42,31,73,1042,191,1523
18/8/2021,Sarawak,4055,1034,3849,74,406,480,72,422,494,306,124,2069
18/8/2021,Selangor,6302,4713,5894,65,516,581,68,389,457,3633,283,1539
18/8/2021,Terengganu,1557,477,1492,9,39,48,7,45,52,269,26,989
18/8/2021,W.P. Kuala Lumpur,4780,2066,4529,7,163,170,3,202,205,1557,105,1238
18/8/2021,W.P. Labuan,122,106,99,2,0,2,0,0,0,7,2,75
18/8/2021,W.P. Putrajaya,609,168,575,16,10,26,10,22,32,98,37,177
19/8/2021,Johor,5160,2189,5000,121,286,407,91,268,359,2073,220,2288
19/8/2021,Kedah,2664,1101,2524,17,131,148,4,114,118,1142,40,1187
19/8/2021,Kelantan,2824,812,2676,15,143,158,19,135,154,733,49,1293
19/8/2021,Melaka,1315,688,1175,11,65,76,6,67,73,589,28,474
19/8/2021,Negeri Sembilan,1749,1084,1639,25,65,90,19,94,113,424,13,748
19/8/2021,Pahang,2135,835,2043,22,35,57,8,45,53,491,52,833
19/8/2021,Perak,3277,1090,3159,10,148,158,5,109,114,825,29,1681
19/8/2021,Perlis,487,157,468,20,25,45,0,1,1,103,53,290
19/8/2021,Pulau Pinang,1985,644,1867,13,117,130,3,95,98,878,23,906
19/8/2021,Sabah,3662,1564,3509,52,187,239,41,83,124,1154,172,1555
19/8/2021,Sarawak,4055,1034,3849,92,274,366,51,199,250,333,118,2151
19/8/2021,Selangor,6302,4713,5894,88,473,561,50,331,381,3601,316,1447
19/8/2021,Terengganu,1557,477,1492,17,40,57,6,18,24,266,35,944
19/8/2021,W.P. Kuala Lumpur,4753,1988,4502,0,144,144,2,168,170,1462,113,1338
19/8/2021,W.P. Labuan,122,106,99,0,0,0,2,1,3,6,0,77
19/8/2021,W.P. Putrajaya,609,168,575,21,20,41,19,21,40,101,42,183
20/8/2021,Johor,5160,2312,5000,118,253,371,68,255,323,2011,201,2256
20/8/2021,Kedah,2664,1101,2524,18,142,160,9,106,115,1103,27,1150
20/8/2021,Kelantan,2824,852,2676,16,120,136,21,97,118,793,41,1245
20/8/2021,Melaka,1315,688,1175,13,76,89,9,58,67,643,15,566
20/8/2021,Negeri Sembilan,1749,1084,1639,16,60,76,8,68,76,421,28,775
20/8/2021,Pahang,2135,835,2043,10,60,70,15,51,66,471,39,743
20/8/2021,Perak,3277,1050,3159,12,161,173,5,86,91,842,31,1660
20/8/2021,Perlis,487,157,468,30,15,45,1,2,3,107,63,294
20/8/2021,Pulau Pinang,1985,644,1867,3,129,132,3,109,112,880,10,888
20/8/2021,Sabah,3662,1564,3509,48,203,251,45,42,87,1210,165,1470
20/8/2021,Sarawak,4055,1034,3849,90,361,451,64,222,286,348,125,2015
20/8/2021,Selangor,6302,4625,5894,87,495,582,67,166,233,3446,300,1440
20/8/2021,Terengganu,1557,477,1492,9,32,41,14,35,49,262,28,929
20/8/2021,W.P. Kuala Lumpur,4753,1917,4502,2,145,147,3,171,174,1404,111,1363
20/8/2021,W.P. Labuan,122,106,99,0,1,1,0,0,0,6,0,75
20/8/2021,W.P. Putrajaya,609,168,575,9,10,19,9,14,23,98,40,198
21/8/2021,Johor,5160,2312,5000,123,266,389,75,222,297,2042,214,2214
21/8/2021,Kedah,2664,1101,2524,21,124,145,13,68,81,1149,12,1185
21/8/2021,Kelantan,2824,852,2676,11,117,128,5,76,81,760,12,1188
21/8/2021,Melaka,1315,688,1175,6,65,71,9,77,86,641,42,559
21/8/2021,Negeri Sembilan,1749,1084,1639,14,87,101,24,83,107,429,32,724
21/8/2021,Pahang,2135,835,2043,14,52,66,9,67,76,496,46,794
21/8/2021,Perak,3277,1050,3159,7,130,137,1,99,100,786,21,1563
21/8/2021,Perlis,487,157,468,37,15,52,0,6,6,99,91,249
21/8/2021,Pulau Pinang,1985,644,1867,4,129,133,0,122,122,854,12,850
21/8/2021,Sabah,3714,1593,3561,42,215,257,44,88,132,1181,167,1416
21/8/2021,Sarawak,4055,1034,3849,86,285,371,56,261,317,339,148,2005
21/8/2021,Selangor,6302,4625,5894,93,429,522,54,475,529,3457,273,1513
21/8/2021,Terengganu,1557,477,1492,9,45,54,14,54,68,255,22,952
21/8/2021,W.P. Kuala Lumpur,4753,1890,4502,3,141,144,4,163,167,1340,102,1241
21/8/2021,W.P. Labuan,122,106,99,0,0,0,0,1,1,3,1,71
21/8/2021,W.P. Putrajaya,609,168,575,13,12,25,12,13,25,96,39,180
22/8/2021,Johor,5160,2312,5000,91,274,365,58,198,256,2125,187,2311
22/8/2021,Kedah,2664,1101,2524,8,119,127,6,73,79,1129,10,769
22/8/2021,Kelantan,2824,852,2676,16,114,130,17,102,119,767,45,1332
22/8/2021,Melaka,1315,688,1175,14,58,72,3,53,56,587,46,564
22/8/2021,Negeri Sembilan,1749,1084,1639,10,54,64,6,56,62,448,23,558
22/8/2021,Pahang,2135,835,2043,8,46,54,11,41,52,493,40,839
22/8/2021,Perak,3277,1050,3159,8,124,132,2,105,107,846,23,1586
22/8/2021,Perlis,487,185,468,27,18,45,0,4,4,116,62,282
22/8/2021,Pulau Pinang,1985,644,1867,6,109,115,3,115,118,801,9,828
22/8/2021,Sabah,3714,1593,3561,35,170,205,28,80,108,1240,164,1402
22/8/2021,Sarawak,4055,1034,3849,129,273,402,56,214,270,340,146,1883
22/8/2021,Selangor,6302,4625,5894,79,406,485,35,251,286,3349,302,1478
22/8/2021,Terengganu,1557,477,1492,6,38,44,6,28,34,266,20,978
22/8/2021,W.P. Kuala Lumpur,4753,1890,4502,2,191,193,4,152,156,1254,98,1279
22/8/2021,W.P. Labuan,122,106,99,0,1,1,0,1,1,4,0,67
22/8/2021,W.P. Putrajaya,609,168,575,12,9,21,7,18,25,87,41,185
23/8/2021,Johor,5160,2312,5000,113,304,417,71,257,328,2139,203,2276
23/8/2021,Kedah,2664,1101,2524,55,178,233,31,96,127,1122,17,849
23/8/2021,Kelantan,2824,866,2676,33,124,157,9,113,122,734,31,930
23/8/2021,Melaka,1315,688,1175,13,52,65,10,7,17,621,65,580
23/8/2021,Negeri Sembilan,1749,1084,1639,10,39,49,18,79,97,370,19,711
23/8/2021,Pahang,2135,835,2043,12,50,62,8,25,33,512,46,844
23/8/2021,Perak,3277,1050,3159,12,115,127,3,90,93,813,30,1685
23/8/2021,Perlis,487,185,468,15,15,30,0,1,1,121,62,275
23/8/2021,Pulau Pinang,1985,644,1867,4,133,137,1,86,87,834,9,869
23/8/2021,Sabah,3637,1573,3479,34,99,133,40,47,87,1159,159,1339
23/8/2021,Sarawak,4055,1034,3849,78,268,346,54,290,344,367,137,2001
23/8/2021,Selangor,6302,4600,5894,77,393,470,45,303,348,3317,271,1427
23/8/2021,Terengganu,1557,477,1492,21,30,51,4,55,59,257,36,1111
23/8/2021,W.P. Kuala Lumpur,4753,1890,4502,0,110,110,2,112,114,1239,126,1343
23/8/2021,W.P. Labuan,122,106,99,0,0,0,0,0,0,6,0,66
23/8/2021,W.P. Putrajaya,609,168,575,9,13,22,15,14,29,85,35,170
24/8/2021,Johor,5160,2403,5000,138,345,483,74,278,352,2177,223,2270
24/8/2021,Kedah,2664,1101,2524,9,165,174,7,127,134,1086,17,798
24/8/2021,Kelantan,2824,866,2676,23,140,163,18,112,130,752,45,1341
24/8/2021,Melaka,1315,688,1175,11,40,51,14,49,63,572,64,509
24/8/2021,Negeri Sembilan,1749,1084,1639,19,67,86,5,44,49,384,26,736
24/8/2021,Pahang,2135,835,2043,13,50,63,7,61,68,497,52,855
24/8/2021,Perak,3277,1050,3159,17,161,178,4,119,123,818,29,1661
24/8/2021,Perlis,487,185,468,16,15,31,0,3,3,127,49,319
24/8/2021,Pulau Pinang,1985,784,1867,7,123,130,0,105,105,810,2,918
24/8/2021,Sabah,3709,1593,3551,46,211,257,53,33,86,1267,154,1306
24/8/2021,Sarawak,4055,949,3849,108,355,463,73,318,391,380,158,2072
24/8/2021,Selangor,6302,4560,5894,102,426,528,83,431,514,3159,289,1477
24/8/2021,Terengganu,1557,477,1492,13,41,54,4,26,30,262,41,1022
24/8/2021,W.P. Kuala Lumpur,4753,1890,4502,1,117,118,3,126,129,1162,108,1294
24/8/2021,W.P. Labuan,122,106,99,0,0,0,0,0,0,5,1,73
24/8/2021,W.P. Putrajaya,609,168,575,15,16,31,13,20,33,80,35,181
25/8/2021,Johor,5160,2403,5000,147,334,481,78,276,354,2196,223,2263
25/8/2021,Kedah,2664,1165,2517,24,147,171,2,94,96,1085,34,1198
25/8/2021,Kelantan,2824,899,2676,17,138,155,27,125,152,744,37,1326
25/8/2021,Melaka,1315,688,1175,12,43,55,13,64,77,514,63,635
25/8/2021,Negeri Sembilan,1749,1084,1639,25,65,90,19,48,67,398,35,734
25/8/2021,Pahang,2135,835,2043,39,69,108,18,70,88,463,68,850
25/8/2021,Perak,3277,1050,3159,11,170,181,5,107,112,842,27,1774
25/8/2021,Perlis,487,185,468,17,14,31,0,14,14,120,51,297
25/8/2021,Pulau Pinang,1985,784,1867,8,138,146,2,126,128,900,14,867
25/8/2021,Sabah,3709,1593,3551,46,204,250,27,66,93,1219,176,1410
25/8/2021,Sarawak,4055,999,3849,103,442,545,87,243,330,419,185,2086
25/8/2021,Selangor,6302,4560,5866,122,388,510,70,421,491,3118,309,1465
25/8/2021,Terengganu,1557,477,1492,9,75,84,20,28,48,302,27,909
25/8/2021,W.P. Kuala Lumpur,4753,1890,4502,3,90,93,2,57,59,1089,115,1294
25/8/2021,W.P. Labuan,122,106,99,0,0,0,0,1,1,5,1,74
25/8/2021,W.P. Putrajaya,609,168,575,28,15,43,20,23,43,74,43,195
26/8/2021,Johor,5160,2403,5000,149,361,510,68,298,366,2207,220,2373
26/8/2021,Kedah,2664,1165,2517,14,130,144,14,106,120,1071,17,798
26/8/2021,Kelantan,2824,899,2676,22,146,168,10,117,127,762,48,1255
26/8/2021,Melaka,1315,688,1175,20,44,64,14,68,82,23,57,584
26/8/2021,Negeri Sembilan,1749,1084,1639,27,65,92,15,72,87,374,31,750
26/8/2021,Pahang,2145,734,2053,21,41,62,10,42,52,424,72,866
26/8/2021,Perak,3277,1050,3159,8,151,159,7,98,105,842,26,1811
26/8/2021,Perlis,487,185,468,29,35,64,3,18,21,129,61,292
26/8/2021,Pulau Pinang,1985,784,1867,4,139,143,4,110,114,907,14,902
26/8/2021,Sabah,3709,1593,3551,82,196,278,37,91,128,1269,203,1424
26/8/2021,Sarawak,4055,1019,3849,123,424,547,76,327,403,445,192,2148
26/8/2021,Selangor,6302,4560,5866,133,416,549,114,333,447,2936,316,1450
26/8/2021,Terengganu,1557,477,1492,15,40,55,8,40,48,297,35,871
26/8/2021,W.P. Kuala Lumpur,4753,1890,4499,9,101,110,4,105,109,1118,97,1357
26/8/2021,W.P. Labuan,122,106,99,3,0,3,0,0,0,4,4,77
26/8/2021,W.P. Putrajaya,609,168,575,29,12,41,13,12,25,76,54,204
27/8/2021,Johor,5160,2423,5000,137,303,440,65,278,343,2230,240,2264
27/8/2021,Kedah,2664,1165,2517,13,136,149,5,97,102,1079,23,1183
27/8/2021,Kelantan,2852,899,2704,12,167,179,16,134,150,771,44,1198
27/8/2021,Melaka,1315,688,1175,19,48,67,17,3,20,475,8,650
27/8/2021,Negeri Sembilan,1749,1084,1639,26,58,84,20,62,82,365,27,777
27/8/2021,Pahang,2145,734,2053,16,59,75,17,61,78,428,64,853
27/8/2021,Perak,3277,1050,3159,15,144,159,3,120,123,819,33,1770
27/8/2021,Perlis,487,185,468,24,25,49,3,11,14,131,45,317
27/8/2021,Pulau Pinang,1985,784,1867,13,100,113,0,87,87,874,4,895
27/8/2021,Sabah,3729,1641,3566,57,139,196,42,82,124,1154,160,1364
27/8/2021,Sarawak,4055,1019,3849,97,409,506,88,271,359,459,188,2081
27/8/2021,Selangor,6302,4560,5866,122,329,451,97,289,386,2864,328,1502
27/8/2021,Terengganu,1557,477,1492,14,43,57,8,40,48,300,40,861
27/8/2021,W.P. Kuala Lumpur,4753,1890,4487,2,101,103,8,107,115,954,92,1335
27/8/2021,W.P. Labuan,122,106,99,3,0,3,2,1,3,4,5,88
27/8/2021,W.P. Putrajaya,609,168,575,22,10,32,17,9,26,75,63,218
28/8/2021,Johor,5160,2423,5000,105,377,482,108,263,371,2275,194,2293
28/8/2021,Kedah,2664,1165,2517,9,113,122,2,75,77,1070,14,1112
28/8/2021,Kelantan,2852,899,2704,21,167,188,17,91,108,798,66,1229
28/8/2021,Melaka,1315,688,1175,12,51,63,17,45,62,476,62,624
28/8/2021,Negeri Sembilan,1749,1084,1639,14,49,63,20,69,89,338,23,744
28/8/2021,Pahang,2145,734,2053,10,59,69,16,39,55,440,57,838
28/8/2021,Perak,3277,1050,3159,9,161,170,2,104,106,853,33,1633
28/8/2021,Perlis,487,185,468,18,25,43,0,8,8,135,43,301
28/8/2021,Pulau Pinang,1985,784,1867,6,112,118,3,96,99,848,15,832
28/8/2021,Sabah,3729,1555,3566,51,165,216,39,87,126,1291,174,1357
28/8/2021,Sarawak,4055,1019,3849,132,436,568,95,293,388,479,190,2051
28/8/2021,Selangor,6302,4560,5866,115,359,474,65,396,461,2631,369,1484
28/8/2021,Terengganu,1557,477,1492,18,48,66,12,43,55,307,45,807
28/8/2021,W.P. Kuala Lumpur,4753,1750,4487,1,93,94,3,90,93,901,69,1255
28/8/2021,W.P. Labuan,122,106,99,0,3,3,0,0,0,7,2,94
28/8/2021,W.P. Putrajaya,609,168,575,26,11,37,30,9,39,75,54,213
29/8/2021,Johor,5160,2423,5000,153,305,458,64,213,277,2320,251,2335
29/8/2021,Kedah,2664,1165,2517,14,127,141,12,45,57,1092,14,764
29/8/2021,Kelantan,2863,899,2715,25,157,182,12,86,98,826,60,1296
29/8/2021,Melaka,1315,688,1175,20,44,64,13,52,65,508,59,651
29/8/2021,Negeri Sembilan,1749,1084,1639,26,66,92,14,46,60,356,34,1022
29/8/2021,Pahang,2145,734,2053,16,51,67,10,28,38,462,65,834
29/8/2021,Perak,3277,1050,3159,11,138,149,2,71,73,859,38,1658
29/8/2021,Perlis,487,185,468,10,15,25,0,8,8,132,35,318
29/8/2021,Pulau Pinang,1985,784,1867,6,143,149,1,90,91,900,17,789
29/8/2021,Sabah,3999,1571,3836,39,172,211,34,78,112,1368,218,1407
29/8/2021,Sarawak,4055,1019,3849,102,341,443,49,226,275,477,211,2053
29/8/2021,Selangor,6302,4543,5866,85,362,447,47,275,322,2652,332,1531
29/8/2021,Terengganu,1557,477,1492,14,46,60,6,37,43,311,52,805
29/8/2021,W.P. Kuala Lumpur,4753,1750,4487,8,83,91,1,55,56,865,83,1303
29/8/2021,W.P. Labuan,122,106,99,0,0,0,0,0,0,6,1,90
29/8/2021,W.P. Putrajaya,609,168,575,15,6,21,12,13,25,67,54,214
30/8/2021,Johor,5160,2453,5000,130,349,479,95,305,400,2295,249,2302
30/8/2021,Kedah,2664,1165,2517,13,137,150,4,105,109,1093,25,838
30/8/2021,Kelantan,2863,899,2684,18,151,169,14,114,128,760,48,1358
30/8/2021,Melaka,1315,681,1169,13,49,62,16,46,62,495,43,632
30/8/2021,Negeri Sembilan,1749,1084,1639,14,46,60,18,67,85,334,21,759
30/8/2021,Pahang,2145,734,2053,5,47,52,13,56,69,463,59,823
30/8/2021,Perak,3277,1050,3159,15,149,164,3,87,90,896,36,1712
30/8/2021,Perlis,487,185,468,9,19,28,1,7,8,137,35,311
30/8/2021,Pulau Pinang,1985,765,1867,1,136,137,1,106,107,926,14,834
30/8/2021,Sabah,3999,1696,3836,57,135,192,42,86,128,1358,223,1386
30/8/2021,Sarawak,4055,1072,3849,105,372,477,182,138,320,497,213,2030
30/8/2021,Selangor,6302,4543,5866,85,293,378,55,251,306,2631,335,1569
30/8/2021,Terengganu,1557,477,1492,22,51,73,17,46,63,311,54,749
30/8/2021,W.P. Kuala Lumpur,4753,1750,4487,1,104,105,3,75,78,894,93,1347
30/8/2021,W.P. Labuan,122,106,99,0,0,0,0,0,0,5,1,85
30/8/2021,W.P. Putrajaya,609,168,575,20,11,31,15,11,26,67,60,227
31/8/2021,Johor,5160,2453,5000,156,358,514,79,300,379,2271,278,2295
31/8/2021,Kedah,2664,1165,2517,10,158,168,3,95,98,1065,28,773
31/8/2021,Kelantan,2863,899,2684,30,152,182,8,101,109,756,77,1350
31/8/2021,Melaka,1315,681,1169,17,46,63,14,59,73,408,36,656
31/8/2021,Negeri Sembilan,1749,1084,1639,23,47,70,10,74,84,298,34,815
31/8/2021,Pahang,2145,734,2053,8,63,71,11,62,73,434,55,917
31/8/2021,Perak,3277,1050,3159,12,157,169,5,118,123,893,31,1643
31/8/2021,Perlis,487,185,468,25,25,50,0,6,6,150,53,286
31/8/2021,Pulau Pinang,1985,829,1867,5,110,115,2,80,82,921,8,804
31/8/2021,Sabah,3999,1716,3836,53,172,225,31,59,90,1401,285,1369
31/8/2021,Sarawak,4055,1072,3849,140,276,416,79,185,264,516,208,2044
31/8/2021,Selangor,6302,4247,5866,105,285,390,61,242,303,2424,353,1493
31/8/2021,Terengganu,1557,477,1492,18,70,88,16,64,80,331,56,879
31/8/2021,W.P. Kuala Lumpur,4753,1626,4487,4,83,87,5,81,86,865,106,1306
31/8/2021,W.P. Labuan,122,106,99,0,0,0,1,0,1,5,0,87
31/8/2021,W.P. Putrajaya,609,168,575,8,10,18,19,7,26,69,46,226
1/9/2021,Johor,5160,2461,5000,113,237,350,76,279,355,2223,254,2348
1/9/2021,Kedah,2664,1165,2517,12,133,145,4,89,93,1077,20,1245
1/9/2021,Kelantan,2863,899,2684,16,158,174,11,103,114,808,48,1317
1/9/2021,Melaka,1212,622,1078,15,39,54,15,38,53,397,46,555
1/9/2021,Negeri Sembilan,1749,1084,1639,21,36,57,22,35,57,284,32,817
1/9/2021,Pahang,2145,734,2053,12,45,57,19,22,41,454,43,847
1/9/2021,Perak,3277,1054,3159,13,143,156,1,77,78,887,30,1697
1/9/2021,Perlis,487,185,468,9,22,31,0,24,24,145,44,275
1/9/2021,Pulau Pinang,1985,829,1867,16,139,155,0,64,64,947,21,889
1/9/2021,Sabah,4109,1884,3946,46,168,214,33,85,118,1432,294,1418
1/9/2021,Sarawak,4055,1072,3849,120,305,425,102,201,303,551,216,2091
1/9/2021,Selangor,6302,4247,5866,104,250,354,45,209,254,2418,366,1538
1/9/2021,Terengganu,1557,477,1492,11,42,53,22,47,69,325,41,881
1/9/2021,W.P. Kuala Lumpur,4753,1626,4493,5,87,92,5,61,66,842,95,1395
1/9/2021,W.P. Labuan,122,106,99,0,0,0,0,0,0,5,0,89
1/9/2021,W.P. Putrajaya,609,168,575,20,5,25,8,5,13,68,60,241
2/9/2021,Johor,5160,2461,5000,131,407,538,75,366,441,2194,303,2267
2/9/2021,Kedah,2664,1165,2517,10,102,112,6,90,96,1055,16,1246
2/9/2021,Kelantan,2863,931,2684,17,148,165,21,112,133,799,70,1292
2/9/2021,Melaka,1315,651,1175,19,30,49,17,54,71,365,45,662
2/9/2021,Negeri Sembilan,1749,1084,1639,25,48,73,14,42,56,286,35,828
2/9/2021,Pahang,2145,734,2053,15,52,67,7,25,32,449,42,859
2/9/2021,Perak,3277,1054,3159,19,187,206,11,123,134,884,39,1797
2/9/2021,Perlis,487,185,468,25,28,53,0,9,9,156,39,269
2/9/2021,Pulau Pinang,1985,829,1866,11,87,98,1,79,80,911,3,828
2/9/2021,Sabah,4109,1884,3946,40,188,228,46,122,168,1427,251,1518
2/9/2021,Sarawak,4055,1072,3849,161,346,507,83,194,277,580,229,2106
2/9/2021,Selangor,6302,4247,5879,101,291,392,88,376,464,2232,339,1594
2/9/2021,Terengganu,1557,491,1497,11,50,61,17,51,68,325,41,879
2/9/2021,W.P. Kuala Lumpur,4753,1626,4493,3,78,81,3,89,92,798,130,1371
2/9/2021,W.P. Labuan,122,106,99,3,0,3,0,0,0,5,3,91
2/9/2021,W.P. Putrajaya,609,168,575,9,6,15,11,11,22,63,54,221
3/9/2021,Johor,5160,2461,5000,154,308,462,121,261,382,2175,291,2178
3/9/2021,Kedah,2664,1165,2517,11,115,126,4,103,107,992,18,1256
3/9/2021,Kelantan,2863,931,2684,23,125,148,21,118,139,740,80,1237
3/9/2021,Melaka,1315,651,1175,17,42,59,20,35,55,390,15,665
3/9/2021,Negeri Sembilan,1749,1084,1639,17,48,65,19,43,62,290,29,868
3/9/2021,Pahang,2145,734,2060,15,61,76,12,38,50,452,44,849
3/9/2021,Perak,3277,1064,3159,16,162,178,6,117,123,877,40,1799
3/9/2021,Perlis,487,185,468,10,26,36,6,5,11,153,30,286
3/9/2021,Pulau Pinang,1985,830,1870,6,135,141,6,91,97,782,14,985
3/9/2021,Sabah,4109,1876,3931,48,193,241,35,112,147,1426,222,1494
3/9/2021,Sarawak,4055,1072,3849,229,296,525,100,227,327,587,219,2089
3/9/2021,Selangor,6302,4235,5881,131,284,415,68,317,385,1615,310,1667
3/9/2021,Terengganu,1557,491,1497,14,42,56,12,34,46,321,32,777
3/9/2021,W.P. Kuala Lumpur,4753,1606,4497,6,87,93,4,73,77,786,128,1464
3/9/2021,W.P. Labuan,122,106,99,0,0,0,0,0,0,5,3,94
3/9/2021,W.P. Putrajaya,609,168,575,8,6,14,22,10,32,59,40,236
4/9/2021,Johor,5160,2513,5000,117,249,366,62,248,310,2170,266,2212
4/9/2021,Kedah,2664,1165,2517,22,153,175,6,64,70,1049,42,1255
4/9/2021,Kelantan,2863,931,2684,20,114,134,8,88,96,741,54,1207
4/9/2021,Melaka,1315,651,1175,32,40,72,27,34,61,422,54,610
4/9/2021,Negeri Sembilan,1749,1084,1639,24,47,71,22,51,73,281,30,823
4/9/2021,Pahang,2145,719,2060,21,65,86,10,68,78,430,51,839
4/9/2021,Perak,3277,1064,3159,14,135,149,7,122,129,861,41,1710
4/9/2021,Perlis,487,185,468,23,21,44,0,5,5,150,56,271
4/9/2021,Pulau Pinang,1985,830,1870,8,129,137,5,77,82,822,15,924
4/9/2021,Sabah,4109,1780,3931,47,179,226,45,82,127,1414,245,1351
4/9/2021,Sarawak,4055,1072,3849,92,429,521,28,146,174,587,216,1964
4/9/2021,Selangor,6302,4235,5881,141,346,487,87,260,347,2174,409,1494
4/9/2021,Terengganu,1557,491,1497,12,50,62,12,25,37,350,28,821
4/9/2021,W.P. Kuala Lumpur,4753,1491,4507,2,53,55,7,91,98,728,115,1412
4/9/2021,W.P. Labuan,122,106,99,3,1,4,1,0,1,3,5,84
4/9/2021,W.P. Putrajaya,609,168,575,9,3,12,13,14,27,47,32,214
5/9/2021,Johor,5160,2511,5002,110,279,389,61,243,304,2150,245,2306
5/9/2021,Kedah,2664,1165,2517,11,116,127,3,65,68,1039,56,1295
5/9/2021,Kelantan,2863,931,2684,25,164,189,1,89,90,766,46,1306
5/9/2021,Melaka,1315,651,1175,18,48,66,20,39,59,366,42,630
5/9/2021,Negeri Sembilan,1749,1084,1639,20,47,67,22,36,58,284,27,815
5/9/2021,Pahang,2145,719,2060,15,66,81,6,29,35,466,48,831
5/9/2021,Perak,3277,1064,3159,23,144,167,1,114,115,859,51,1651
5/9/2021,Perlis,487,195,468,26,16,42,1,18,19,141,72,259
5/9/2021,Pulau Pinang,1985,830,1872,8,116,124,4,104,108,803,58,940
5/9/2021,Sabah,4109,1760,3931,37,159,196,41,79,120,1427,227,1384
5/9/2021,Sarawak,4055,1072,3849,75,335,410,64,191,255,597,211,1942
5/9/2021,Selangor,6302,4019,5889,111,254,365,76,260,336,2026,374,1567
5/9/2021,Terengganu,1557,491,1497,19,46,65,8,36,44,360,44,821
5/9/2021,W.P. Kuala Lumpur,4753,1491,4520,3,49,52,5,75,80,691,112,1495
5/9/2021,W.P. Labuan,122,106,99,0,1,1,2,0,2,3,2,75
